8.875,34.6003,3.22201,-29.8818,17.7266,13.7213,-31.8557,7.62632,33.9689,-26.0904,-18.9557,24.0969,-0.322418,-19.335,14.547,6.95146,-23.2229,7.82606,23.0109,-9.74202,-6.62603
9.0,34.4384,3.34056,-29.8204,17.5354,13.7827,-31.663,7.46353,33.854,-25.8881,-18.8087,24.0993,-0.321577,-19.3375,14.5474,6.9535,-23.2243,7.82574,23.0134,-9.74316,-6.62825
9.125,34.2767,3.45905,-29.7591,17.3443,13.8442,-31.4705,7.30082,33.7392,-25.6859,-18.6618,24.1016,-0.320737,-19.34,14.5478,6.95553,-23.2258,7.82541,23.0159,-9.7443,-6.63047
9.25,34.115,3.57748,-29.6977,17.1533,13.9056,-31.278,7.1382,33.6244,-25.4836,-18.5148,24.104,-0.319896,-19.3424,14.5482,6.95756,-23.2272,7.82509,23.0184,-9.74545,-6.6327
9.375,33.9533,3.69586,-29.6364,16.9624,13.9669,-31.0856,6.97565,33.5098,-25.2813,-18.3679,24.1063,-0.319056,-19.3449,14.5486,6.9596,-23.2287,7.82476,23.0209,-9.74659,-6.63492
9.5,33.7918,3.81418,-29.5751,16.7715,14.0283,-30.8933,6.81319,33.3951,-25.0791,-18.2209,24.1087,-0.318215,-19.3474,14.549,6.96163,-23.2301,7.82443,23.0233,-9.74773,-6.63714
9.625,33.6303,3.93244,-29.5139,16.5808,14.0896,-30.7011,6.65081,33.2805,-24.8768,-18.074,24.111,-0.317374,-19.3498,14.5494,6.96366,-23.2316,7.82411,23.0258,-9.74887,-6.63937
9.75,33.469,4.05065,-29.4527,16.3902,14.1509,-30.509,6.48851,33.166,-24.6746,-17.927,24.1134,-0.316534,-19.3523,14.5498,6.9657,-23.233,7.82378,23.0283,-9.75002,-6.64159
9.875,33.3077,4.16879,-29.3915,16.1997,14.2121,-30.3169,6.32629,33.0516,-24.4723,-17.7801,24.1157,-0.315693,-19.3548,14.5503,6.96773,-23.2345,7.82346,23.0308,-9.75116,-6.64381
10.0,33.1465,4.28688,-29.3303,16.0092,14.2733,-30.125,6.16416,32.9372,-24.2701,-17.6331,24.1181,-0.314853,-19.3572,14.5507,6.96976,-23.2359,7.82313,23.0332,-9.7523,-6.64604
10.125,32.9853,4.40491,-29.2692,15.8189,14.3345,-29.9332,6.00211,32.8228,-24.0678,-17.4862,24.1204,-0.314012,-19.3597,14.5511,6.9718,-23.2374,7.8228,23.0357,-9.75344,-6.64826
